dise dist|dise block|dise_cluster|klp dist|klp block|klp_cluster|check
udupi|kundapura|albady ardi|udupi|kundapura|albady ardi|1925|1.0
udupi|kundapura|amasebailu|udupi|kundapura|amasebailu|1924|1.0
udupi|kundapura|ampar|udupi|kundapura|ampar|1923|1.0
udupi|kundapura|bidkalkatte|udupi|kundapura|bidkalkatte|1926|1.0
udupi|kundapura|gangolli|udupi|kundapura|gangolli|1920|1.0
udupi|kundapura|halady|udupi|kundapura|halady|1913|1.0
udupi|kundapura|hunsemakki|udupi|kundapura|hunsemakki|1918|1.0
udupi|kundapura|koni|udupi|kundapura|koni|1916|1.0
udupi|kundapura|koteshwara|udupi|kundapura|koteshwara|1914|1.0
udupi|kundapura|shankarnarayana|udupi|kundapura|shankarnarayana|1922|1.0
udupi|kundapura|siddapura|udupi|kundapura|siddapura|1919|1.0
udupi|kundapura|thekkatte|udupi|kundapura|thekkatte|1917|1.0
udupi|kundapura|voderahobli|udupi|kundapura|voderahobli|1915|1.0
udupi|udupi|achchada|udupi|udupi|achchada|1900|1.0
udupi|udupi|adve|udupi|udupi|adve|1906|1.0
udupi|udupi|ajjarakadu|udupi|udupi|ajjarakadu|1901|1.0
udupi|udupi|kaup|udupi|udupi|kaup|1909|1.0
udupi|udupi|malpe|udupi|udupi|malpe|1902|1.0
udupi|udupi|padu alevoor|udupi|udupi|padu alevoor|1904|1.0
udupi|udupi|padubelle|udupi|udupi|padubelle|1908|1.0
udupi|udupi|padubidri|udupi|udupi|padubidri|1898|1.0
udupi|udupi|santhoor kopla|udupi|udupi|santhoor kopla|1907|1.0
udupi|udupi|udupi north|udupi|udupi|udupi north|1903|1.0
udupi|udupi|valakadu|udupi|udupi|valakadu|1896|1.0
udupi|udupi|yermal|udupi|udupi|yermal|1905|1.0
uttara kannada|ankola|agasur|uttara kannada|ankola|agasur|1308|1.0
uttara kannada|ankola|ankola|uttara kannada|ankola|ankola|1297|1.0
uttara kannada|ankola|bhavikeri|uttara kannada|ankola|bhavikeri|1301|1.0
uttara kannada|ankola|hichakada|uttara kannada|ankola|hichakada|1304|1.0
uttara kannada|ankola|ramanaguli|uttara kannada|ankola|ramanaguli|1306|1.0
uttara kannada|ankola|shiroor|uttara kannada|ankola|shiroor|1303|1.0
uttara kannada|ankola|wadibogri|uttara kannada|ankola|wadibogri|1302|1.0
uttara kannada|bhatkal|belke|uttara kannada|bhatkal|belke|1399|1.0
uttara kannada|bhatkal|janata colony|uttara kannada|bhatkal|janata colony|1407|1.0
uttara kannada|bhatkal|konara|uttara kannada|bhatkal|konara|1400|1.0
uttara kannada|bhatkal|kuntawani|uttara kannada|bhatkal|kuntawani|1404|1.0
uttara kannada|bhatkal|puravarga|uttara kannada|bhatkal|puravarga|1406|1.0
uttara kannada|bhatkal|shirali|uttara kannada|bhatkal|shirali|1402|1.0
uttara kannada|bhatkal|sonarakeri|uttara kannada|bhatkal|sonarakeri|1398|1.0
uttara kannada|bhatkal|ternamakki|uttara kannada|bhatkal|ternamakki|1396|1.0
uttara kannada|honnavar|haladipura|uttara kannada|honnavar|haladipura|1385|1.0
uttara kannada|honnavar|herangadi|uttara kannada|honnavar|herangadi|1383|1.0
uttara kannada|honnavar|kadathoka|uttara kannada|honnavar|kadathoka|1391|1.0
uttara kannada|honnavar|karwa|uttara kannada|honnavar|karwa|1390|1.0
uttara kannada|honnavar|manki|uttara kannada|honnavar|manki|1386|1.0
uttara kannada|honnavar|santheguli|uttara kannada|honnavar|santheguli|1387|1.0
uttara kannada|honnavar|upponi|uttara kannada|honnavar|upponi|1388|1.0
uttara kannada|karwar|asnoti|uttara kannada|karwar|asnoti|1314|1.0
uttara kannada|karwar|gopshitta|uttara kannada|karwar|gopshitta|1321|1.0
uttara kannada|karwar|kadra|uttara kannada|karwar|kadra|1317|1.0
uttara kannada|karwar|karwar|uttara kannada|karwar|karwar|1311|1.0
uttara kannada|karwar|sadashivgad|uttara kannada|karwar|sadashivgad|1312|1.0
uttara kannada|karwar|shirawada|uttara kannada|karwar|shirawada|1320|1.0
uttara kannada|karwar|siddara|uttara kannada|karwar|siddara|1319|1.0
uttara kannada|karwar|todur|uttara kannada|karwar|todur|1322|1.0
uttara kannada|kumta|alkod(katgal)|uttara kannada|kumta|alkod(katgal)|1349|1.0
uttara kannada|kumta|divagi|uttara kannada|kumta|divagi|1347|1.0
uttara kannada|kumta|gokarna|uttara kannada|kumta|gokarna|1354|1.0
uttara kannada|kumta|holanagadde|uttara kannada|kumta|holanagadde|1355|1.0
uttara kannada|kumta|hosanagar|uttara kannada|kumta|hosanagar|1351|1.0
uttara kannada|kumta|kujalli|uttara kannada|kumta|kujalli|1357|1.0
uttara kannada|kumta|mirjan|uttara kannada|kumta|mirjan|1348|1.0
uttara kannada|kumta|muroor|uttara kannada|kumta|muroor|1352|1.0
uttara kannada|kumta|nellikeri|uttara kannada|kumta|nellikeri|1356|1.0
uttara kannada|kumta|santheguli|uttara kannada|kumta|santheguli|1345|1.0
uttara kannada sirsi|haliyal|bangurnagara|uttara kannada sirsi|haliyal|bangurnagara|1343|1.0
uttara kannada sirsi|haliyal|bhagavati|uttara kannada sirsi|haliyal|bhagavati|1339|1.0
uttara kannada sirsi|haliyal|haledandheli|uttara kannada sirsi|haliyal|haledandheli|1342|1.0
uttara kannada sirsi|haliyal|haliyal|uttara kannada sirsi|haliyal|haliyal|1334|1.0
uttara kannada sirsi|haliyal|janaga|uttara kannada sirsi|haliyal|janaga|1338|1.0
uttara kannada sirsi|haliyal|kesarolli|uttara kannada sirsi|haliyal|kesarolli|1341|1.0
uttara kannada sirsi|haliyal|murkawada|uttara kannada sirsi|haliyal|murkawada|1337|1.0
uttara kannada sirsi|haliyal|nagashettikoppa|uttara kannada sirsi|haliyal|nagashettikoppa|1336|1.0
uttara kannada sirsi|haliyal|sambrani|uttara kannada sirsi|haliyal|sambrani|1340|1.0
uttara kannada sirsi|haliyal|teragau|uttara kannada sirsi|haliyal|teragau|1335|1.0
uttara kannada sirsi|joida|anashi|uttara kannada sirsi|joida|anashi|1426|1.0
uttara kannada sirsi|joida|anmod|uttara kannada sirsi|joida|anmod|1425|1.0
uttara kannada sirsi|joida|casalrock|uttara kannada sirsi|joida|casalrock|1419|1.0
uttara kannada sirsi|joida|jagalbet|uttara kannada sirsi|joida|jagalbet|1421|1.0
uttara kannada sirsi|joida|joida|uttara kannada sirsi|joida|joida|1424|1.0
uttara kannada sirsi|joida|kumbarwada|uttara kannada sirsi|joida|kumbarwada|1427|1.0
uttara kannada sirsi|joida|nandigadde (gunda)|uttara kannada sirsi|joida|nandigadde (gunda)|1423|1.0
uttara kannada sirsi|joida|pradhani|uttara kannada sirsi|joida|pradhani|1422|1.0
uttara kannada sirsi|joida|ramanagar|uttara kannada sirsi|joida|ramanagar|1420|1.0
uttara kannada sirsi|mundagod|bachanaki|uttara kannada sirsi|mundagod|bachanaki|1409|1.0
uttara kannada sirsi|mundagod|chigalli|uttara kannada sirsi|mundagod|chigalli|1411|1.0
uttara kannada sirsi|mundagod|gunjavati|uttara kannada sirsi|mundagod|gunjavati|1413|1.0
uttara kannada sirsi|mundagod|indura|uttara kannada sirsi|mundagod|indura|1410|1.0
uttara kannada sirsi|mundagod|katura|uttara kannada sirsi|mundagod|katura|1418|1.0
uttara kannada sirsi|mundagod|malagi|uttara kannada sirsi|mundagod|malagi|1416|1.0
uttara kannada sirsi|mundagod|mundagod|uttara kannada sirsi|mundagod|mundagod|1408|1.0
uttara kannada sirsi|mundagod|pala|uttara kannada sirsi|mundagod|pala|1417|1.0
uttara kannada sirsi|siddapur|bedkani|uttara kannada sirsi|siddapur|bedkani|1366|1.0
uttara kannada sirsi|siddapur|bidrakana|uttara kannada sirsi|siddapur|bidrakana|1360|1.0
uttara kannada sirsi|siddapur|bilagi|uttara kannada sirsi|siddapur|bilagi|1369|1.0
uttara kannada sirsi|siddapur|dodmane|uttara kannada sirsi|siddapur|dodmane|1365|1.0
uttara kannada sirsi|siddapur|halageri|uttara kannada sirsi|siddapur|halageri|1367|1.0
uttara kannada sirsi|siddapur|harsikatta|uttara kannada sirsi|siddapur|harsikatta|1362|1.0
uttara kannada sirsi|siddapur|heggarani|uttara kannada sirsi|siddapur|heggarani|1368|1.0
uttara kannada sirsi|siddapur|kanagodu|uttara kannada sirsi|siddapur|kanagodu|1359|1.0
uttara kannada sirsi|siddapur|kanasur|uttara kannada sirsi|siddapur|kanasur|1358|1.0
uttara kannada sirsi|siddapur|kavanchur|uttara kannada sirsi|siddapur|kavanchur|1370|1.0
uttara kannada sirsi|siddapur|lambapura|uttara kannada sirsi|siddapur|lambapura|1364|1.0
uttara kannada sirsi|siddapur|nelamava|uttara kannada sirsi|siddapur|nelamava|1361|1.0
uttara kannada sirsi|siddapur|siddapura|uttara kannada sirsi|siddapur|siddapura|1363|1.0
uttara kannada sirsi|sirsi|banavasi|uttara kannada sirsi|sirsi|banavasi|1323|1.0
uttara kannada sirsi|sirsi|bisalakoppa|uttara kannada sirsi|sirsi|bisalakoppa|1327|1.0
uttara kannada sirsi|sirsi|damanabail|uttara kannada sirsi|sirsi|damanabail|1326|1.0
uttara kannada sirsi|sirsi|devanahalli|uttara kannada sirsi|sirsi|devanahalli|1330|1.0
uttara kannada sirsi|sirsi|hulekal|uttara kannada sirsi|sirsi|hulekal|1329|1.0
uttara kannada sirsi|sirsi|kangod|uttara kannada sirsi|sirsi|kangod|1333|1.0
uttara kannada sirsi|sirsi|sampakanda|uttara kannada sirsi|sirsi|sampakanda|1332|1.0
uttara kannada sirsi|sirsi|sirsi|uttara kannada sirsi|sirsi|sirsi|1331|1.0
uttara kannada sirsi|sirsi|sugavi|uttara kannada sirsi|sirsi|sugavi|1324|1.0
uttara kannada sirsi|yellapur|idagundi|uttara kannada sirsi|yellapur|idagundi|1373|1.0
uttara kannada sirsi|yellapur|kiravatti|uttara kannada sirsi|yellapur|kiravatti|1377|1.0
uttara kannada sirsi|yellapur|kundaragi|uttara kannada sirsi|yellapur|kundaragi|1378|1.0
uttara kannada sirsi|yellapur|malavalli|uttara kannada sirsi|yellapur|malavalli|1374|1.0
uttara kannada sirsi|yellapur|manchikeri|uttara kannada sirsi|yellapur|manchikeri|1380|1.0
uttara kannada sirsi|yellapur|nandolli|uttara kannada sirsi|yellapur|nandolli|1372|1.0
uttara kannada sirsi|yellapur|ummachagi|uttara kannada sirsi|yellapur|ummachagi|1379|1.0
uttara kannada sirsi|yellapur|yellapura|uttara kannada sirsi|yellapur|yellapura|1371|1.0
yadagiri|shahapur|bendebembali|yadagiri|shahapur|bendebembali|3290|1.0
yadagiri|shahapur|b.gudi|yadagiri|shahapur|b.gudi|3291|1.0
yadagiri|shahapur|bilhar|yadagiri|shahapur|bilhar|9418|1.0
yadagiri|shahapur|chatnalli|yadagiri|shahapur|chatnalli|9419|1.0
yadagiri|shahapur|darshanapur|yadagiri|shahapur|darshanapur|3292|1.0
yadagiri|shahapur|gogi|yadagiri|shahapur|gogi|3295|1.0
yadagiri|shahapur|halgera|yadagiri|shahapur|halgera|9420|1.0
yadagiri|shahapur|halisagar ( north )|yadagiri|shahapur|halisagar ( north )|9421|1.0
yadagiri|shahapur|halisagar (south)|yadagiri|shahapur|halisagar (south)|9422|1.0
yadagiri|shahapur|hattigudur|yadagiri|shahapur|hattigudur|9423|1.0
yadagiri|shahapur|hayyal (b)|yadagiri|shahapur|hayyal (b)|3296|1.0
yadagiri|shahapur|kannekolur|yadagiri|shahapur|kannekolur|9424|1.0
yadagiri|shahapur|kurkunda|yadagiri|shahapur|kurkunda|3303|1.0
yadagiri|shahapur|maddarki|yadagiri|shahapur|maddarki|9425|1.0
yadagiri|shahapur|naganatagi|yadagiri|shahapur|naganatagi|9426|1.0
yadagiri|shahapur|nayakal|yadagiri|shahapur|nayakal|3297|1.0
yadagiri|shahapur|sagar|yadagiri|shahapur|sagar|3298|1.0
yadagiri|shahapur|tadibidi|yadagiri|shahapur|tadibidi|3293|1.0
yadagiri|shahapur|ukkinal|yadagiri|shahapur|ukkinal|9427|1.0
yadagiri|shahapur|wadagera|yadagiri|shahapur|wadagera|3300|1.0
yadagiri|shahapur|wanadurga|yadagiri|shahapur|wanadurga|3301|1.0
yadagiri|shorapur|balashettihal|yadagiri|shorapur|balashettihal|8876|1.0
yadagiri|shorapur|banadoddi|yadagiri|shorapur|banadoddi|9459|1.0
yadagiri|shorapur|devapur|yadagiri|shorapur|devapur|3304|1.0
yadagiri|shorapur|devargonal|yadagiri|shorapur|devargonal|3315|1.0
yadagiri|shorapur|devatkal|yadagiri|shorapur|devatkal|9428|1.0
yadagiri|shorapur|gundalgera|yadagiri|shorapur|gundalgera|9464|1.0
yadagiri|shorapur|hunasagi|yadagiri|shorapur|hunasagi|3305|1.0
yadagiri|shorapur|kakkera|yadagiri|shorapur|kakkera|3306|1.0
yadagiri|shorapur|kannelli|yadagiri|shorapur|kannelli|9461|1.0
yadagiri|shorapur|kardakal|yadagiri|shorapur|kardakal|9462|1.0
yadagiri|shorapur|kembhavi|yadagiri|shorapur|kembhavi|3307|1.0
yadagiri|shorapur|kodekal|yadagiri|shorapur|kodekal|3308|1.0
yadagiri|shorapur|laxmipur|yadagiri|shorapur|laxmipur|9457|1.0
yadagiri|shorapur|malla (b)|yadagiri|shorapur|malla (b)|3309|1.0
yadagiri|shorapur|manjalapur|yadagiri|shorapur|manjalapur|9460|1.0
yadagiri|shorapur|maranal|yadagiri|shorapur|maranal|9465|1.0
yadagiri|shorapur|mudanoor|yadagiri|shorapur|mudanoor|3310|1.0
yadagiri|shorapur|naganur|yadagiri|shorapur|naganur|9463|1.0
yadagiri|shorapur|narayanpur|yadagiri|shorapur|narayanpur|3311|1.0
yadagiri|shorapur|pethammapur|yadagiri|shorapur|pethammapur|9455|1.0
yadagiri|shorapur|rajankolur|yadagiri|shorapur|rajankolur|9453|1.0
yadagiri|shorapur|rangampeth|yadagiri|shorapur|rangampeth|3312|1.0
yadagiri|shorapur|rukmapur|yadagiri|shorapur|rukmapur|9429|1.0
yadagiri|shorapur|shorapur|yadagiri|shorapur|shorapur|9430|1.0
yadagiri|shorapur|tinthani|yadagiri|shorapur|tinthani|9456|1.0
yadagiri|shorapur|vajjal|yadagiri|shorapur|vajjal|3313|1.0
yadagiri|shorapur|yaktapur|yadagiri|shorapur|yaktapur|3314|1.0
yadagiri|yadgir|allipur|yadagiri|yadgir|allipur|9470|1.0
yadagiri|yadgir|azalapur|yadagiri|yadgir|azalapur|9475|1.0
yadagiri|yadgir|badiyal|yadagiri|yadgir|badiyal|9472|1.0
yadagiri|yadgir|chapetla|yadagiri|yadgir|chapetla|9468|1.0
yadagiri|yadgir|gajarkot|yadagiri|yadgir|gajarkot|3330|1.0
yadagiri|yadgir|hattikuni|yadagiri|yadgir|hattikuni|3332|1.0
yadagiri|yadgir|hedgimadra|yadagiri|yadgir|hedgimadra|9480|1.0
yadagiri|yadgir|honagera|yadagiri|yadgir|honagera|9471|1.0
yadagiri|yadgir|kadechur|yadagiri|yadgir|kadechur|3333|1.0
yadagiri|yadgir|kandakoor|yadagiri|yadgir|kandakoor|3334|1.0
yadagiri|yadgir|konkal|yadagiri|yadgir|konkal|3335|1.0
yadagiri|yadgir|malhar|yadagiri|yadgir|malhar|9467|1.0
yadagiri|yadgir|putpak|yadagiri|yadgir|putpak|9469|1.0
yadagiri|yadgir|ramsamudra|yadagiri|yadgir|ramsamudra|3329|1.0
yadagiri|yadgir|saidapur|yadagiri|yadgir|saidapur|9473|1.0
yadagiri|yadgir|yadgir city|yadagiri|yadgir|yadgir city|9478|1.0
yadagiri|yadgir|yadgir rural|yadagiri|yadgir|yadgir rural|9476|1.0
yadagiri|yadgir|yadgir station|yadagiri|yadgir|yadgir station|9477|1.0
bagalkot|badami|guledagudda (e)|bagalkot|badami|guledagudda(e)|730|0.966
bagalkot|badami|guledagudda (w)|bagalkot|badami|guledagudda(w)|9551|0.966
bangalore rural|devanahalli|devanahalli town]|bangalore rural|devanahalli|devanahalli town|2382|0.97
bangalore u north|north1|krishnananda nagar|bangalore u north|north1|krishnananda nagara|8930|0.973
bangalore u north|north1|rajajinagara|bangalore u north|north1|rajajinagar|9008|0.957
bangalore u north|north2|sri rampuram|bangalore u north|north2|sri ramapuram|8923|0.96
bangalore u north|north3|p0try town|bangalore u north|north3|pottery town|8948|0.818
bangalore u north|north4|abbigerie|bangalore u north|north4|abbigere|9000|0.941
bangalore u north|north4|aggarahara layout|bangalore u north|north4|agrahara layout|8999|0.938
bangalore u north|north4|byataranpura|bangalore u north|north4|byatarayanpura|8906|0.923
bangalore u north|north4|doodda byalakere|bangalore u north|north4|dodda byalakere|8915|0.968
bangalore u north|north4|mthahalli|bangalore u north|north4|mathahalli|9001|0.947
bangalore u north|north4|yelahanka new town|bangalore u north|north4|yelehanka new town|8962|0.944
bangalore u north|north4|yelahanka old town|bangalore u north|north4|yelehanka old town|8966|0.944
bangalore u south|anekal|chendapura|bangalore u south|anekal|chandapura|9161|0.9
bangalore u south|anekal|huskur]|bangalore u south|anekal|huskur|8960|0.923
bangalore u south|south1|kumbalgodu|bangalore u south|south1|kumbalagodu|8891|0.952
bangalore u south|south2|byataranapura|bangalore u south|south2|byatarayanapura|8892|0.929
bangalore u south|south2|chamrajpete|bangalore u south|south2|chamarajpete|8902|0.957
bangalore u south|south3|astin town|bangalore u south|south3|austin town|9539|0.952
bangalore u south|south3|eejepura|bangalore u south|south3|ejipura|8912|0.8
belgaum chikkodi|athani|jambagi|belgaum chikkodi|athani|sambargi|3088|0.8
belgaum chikkodi|athani|shirahatti|belgaum chikkodi|athani|shitahatti|3090|0.9
belgaum chikkodi|gokak|ankalagi|belgaum chikkodi|gokak|ankalgi|3110|0.933
belgaum chikkodi|gokak|khanagaon|belgaum chikkodi|gokak|khangaon|3109|0.941
belgaum chikkodi|gokak|mamadapur|belgaum chikkodi|gokak|mamdapur|3111|0.941
bellary|hadagali|hadagali gramina|bellary|hadagali|hadagali graamina|1521|0.97
bellary|hospet|15th ward, hospet|bellary|hospet|15th ward hospet|1531|0.97
bellary|hospet|8th ward, kampli|bellary|hospet|8th ward kampli|9438|0.968
bellary|hospet|ambedkar,j.rd.hpt.|bellary|hospet|ambedkar j.rd.hpt.|1532|0.944
bellary|hospet|s.n.pet,  kampli|bellary|hospet|s.n.pet  kampli|1542|0.968
bellary|hospet|vinobha,chithawadgi hpt|bellary|hospet|vinobha chithawadgi hpt|1545|0.957
bellary|kudligi|kottur, lbs badavane|bellary|kudligi|kottur lbs badavane|1560|0.974
bellary|kudligi|kudligi, for boys|bellary|kudligi|kudligi for boys|1551|0.97
bellary|kudligi|kudligi, for girls|bellary|kudligi|kudligi for girls|1552|0.971
bellary|kudligi|ujjini, for girls|bellary|kudligi|ujjini for girls|1553|0.97
bellary|siruguppa|siruguppa, 5th ward|bellary|siruguppa|siruguppa 5th ward|1573|0.973
bellary|siruguppa|siruguppa, 6th ward|bellary|siruguppa|siruguppa 6th ward|1574|0.973
bidar|bhalki|dhannura (s)|bidar|bhalki|dhannura(s)|1021|0.957
bijapur|bijapur city|kbs no. 26 jala nagar|bijapur|bijapur city|kbs no. 26 jalanagar|9589|0.976
chamarajanagara|chamaraja nagar|chamarajanagar-1v|chamarajanagara|chamaraja nagar|chamrajanagar-1v|9630|0.97
chamarajanagara|yelandur|duggahatti|chamarajanagara|yelandur|duggatti|2901|0.889
chikkaballapura|bagepally|bagepalli rural|chikkaballapura|bagepally|bagepally rural|3020|0.933
chikkaballapura|sidlaghatta|abloodu|chikkaballapura|sidlaghatta|ablodu|3072|0.923
chikkaballapura|sidlaghatta|shidlaghatta|chikkaballapura|sidlaghatta|sidlaghatta|3075|0.957
chikkamangalore|chikmagalur|mugathihalli - 01|chikkamangalore|chikmagalur|mugathihalli|2029|0.828
chikkamangalore|moodigere|makonahalli|chikkamangalore|moodigere|mokonahalli|2050|0.909
chitradurga|chitradurga|bheemasamudra|chitradurga|chitradurga|bhimasamudra|1604|0.88
chitradurga|chitradurga|chikkabennuru|chitradurga|chitradurga|chikkabennur|1610|0.96
chitradurga|chitradurga|godabanahal|chitradurga|chitradurga|godabanal|1603|0.9
chitradurga|hiriyur|hiriyur  north|chitradurga|hiriyur|hiriyur north|1630|0.963
chitradurga|hosadurga|s.neralakere|chitradurga|hosadurga|s.nerlakere|1659|0.957
davanagere|channagiri|kerebilachi|davanagere|channagiri|karebilachi|1690|0.909
davanagere|channagiri|santhebennuru-1|davanagere|channagiri|santhebennuru|1693|0.929
davanagere|davanagere(s)|mayakonda|davanagere|davanagere(s)|mayakona|1724|0.941
davanagere|harapanahalli|harapanahalli-north|davanagere|harapanahalli|harapanahalli|1779|0.813
davanagere|harapanahalli|mathihalli|davanagere|harapanahalli|maththihalli|1767|0.909
davanagere|honnali|urdu honnali-1|davanagere|honnali|urdu crc honnali|1754|0.8
davanagere|jagalur|donnehalli|davanagere|jagalur|donehalli|1759|0.947
dharwad|dharwad city|gandhi chouk|dharwad|dharwad city|gandhi chowk|9134|0.917
dharwad|dharwad city|madarmaddi kan dwd|dharwad|dharwad city|madarmaddi dwd|1282|0.875
dharwad|dharwad city|malamaddi dharwad|dharwad|dharwad city|malamaddi dwd|1281|0.867
dharwad|hubli city|sadashivnagar|dharwad|hubli city|sadashiv nagar|9142|0.963
dharwad|kundagol|gudageri|dharwad|kundagol|gudigeri|1261|0.875
gadag|gadag rural|hulkoti|gadag|gadag rural|hulakoti|1222|0.933
gadag|gadag rural|mulagund|gadag|gadag rural|mulgund|1218|0.933
gadag|gadag rural|soratur|gadag|gadag rural|sortur|1225|0.923
gadag|mundaragi|hirewaddtti|gadag|mundaragi|hirawaddatti|9110|0.87
gadag|shirhatti|lakshmeshwar north|gadag|shirhatti|lakshmeshwar|1214|0.8
gulbarga|afzalpur|baluragi|gulbarga|afzalpur|ballurgi|9263|0.875
gulbarga|afzalpur|deval gangapur|gulbarga|afzalpur|devalgangapur|893|0.963
gulbarga|chincholi|chimmanchod|gulbarga|chincholi|chimanchod|904|0.952
gulbarga|chittapur|madaboola|gulbarga|chittapur|madabola|925|0.941
gulbarga|chittapur|revaggi|gulbarga|chittapur|reveggi|922|0.857
haveri|ranebennur|chalageri|haveri|ranebennur|challageri|1471|0.947
haveri|ranebennur|gudihonatti|haveri|ranebennur|gudi honatti|1474|0.957
haveri|ranebennur|haranagiri|haveri|ranebennur|harangiri|1475|0.947
kodagu|madikeri|bhagamandala|kodagu|madikeri|bagamandala|2717|0.957
kodagu|madikeri|murnadu|kodagu|madikeri|murnad|2722|0.923
kodagu|madikeri|napoklu|kodagu|madikeri|nspoklu|2723|0.857
kodagu|virajpet|polibetta|kodagu|virajpet|pollibetta|2744|0.947
koppal|koppal|boodagumpa|koppal|koppal|budagumpa|1152|0.842
koppal|kustagi|killarahatti|koppal|kustagi|killarhatti|9108|0.957
koppal|kustagi|mudenoor|koppal|kustagi|mudenur|1158|0.8
koppal|kustagi|sanganahal|koppal|kustagi|sanghanal|9105|0.842
koppal|kustagi|tavaragera|koppal|kustagi|thavaragera|1159|0.952
koppal|yelburga|hirevankalakunta|koppal|yelburga|hirevnkalakunta|1167|0.968
koppal|yelburga|kukanoor|koppal|yelburga|kukanur|1169|0.8
koppal|yelburga|mangalore|koppal|yelburga|mangalur|1170|0.824
koppal|yelburga|talakal|koppal|yelburga|thalakal|1172|0.933
koppal|yelburga|yelaburga|koppal|yelburga|yalaburga|1173|0.889
mandya|krishnaraja pet|gandhinagara|mandya|krishnaraja pet|gandinagara|2410|0.957
mandya|maddur|chikkaarasinakere|mandya|maddur|chikkarasinakere|2416|0.97
mandya|mandya north|shivalli|mandya|mandya north|shilavalli|2513|0.889
mandya|mandya south|mandya 03|mandya|mandya south|mandya|2463|0.8
mandya|nagamangala|bogadi|mandya|nagamangala|bhogadi|2478|0.923
mandya|nagamangala|brahmadevara hally|mandya|nagamangala|bramhadevara hally|2467|0.944
mandya|nagamangala|koochahalli|mandya|nagamangala|koochahhalli|2481|0.957
mandya|pandavapura|chinakurali|mandya|pandavapura|chinakuruli|2483|0.909
mandya|pandavapura|ragimuddanahalli|mandya|pandavapura|ragimudanahlli|2492|0.933
mandya|pandavapura|sunka thonnuru|mandya|pandavapura|sunka thonnur|2491|0.963
mysore|mysore north|rajivnagara(urdu|mysore|mysore north|rajivnagara(urdu)|9189|0.97
mysore|mysore north|vinyakanagara|mysore|mysore north|vinayaka nagara|9186|0.929
