       district       |       block        |                name                |  id  |  id  |  id   
 hassan               | arasikere          | undiganalu                         |435|598|2539
 hassan               | arasikere          | chindenahally gate                 |435|598|2540
 hassan               | arasikere          | bageshpura                         |435|598|2541
 hassan               | arasikere          | harana hally                       |435|598|2542
 hassan               | arasikere          | arasikere town                     |435|598|2543
 hassan               | arasikere          | chagachagere                       |435|598|2544
 hassan               | arasikere          | banavara                           |435|598|2545
 hassan               | arasikere          | aggunda                            |435|598|2546
 hassan               | arasikere          | belagumba                          |435|598|2547
 hassan               | arasikere          | doddametikurke                     |435|598|2548
 hassan               | arasikere          | kanakatte                          |435|598|2549
 hassan               | arasikere          | javagal                            |435|598|2550
 hassan               | arasikere          | kuruvanka                          |435|598|2551
 hassan               | arasikere          | gandasi                            |435|598|2552
 hassan               | arasikere          | hiriyuru                           |435|598|2553
 hassan               | arasikere          | jc pura                            |435|598|2554
 hassan               | arasikere          | ahsb colony                        |435|598|10310
 hassan               | arasikere          | arakere                            |435|598|10311
 hassan               | arasikere          | balena halli                       |435|598|10312
 hassan               | arasikere          | handralu                           |435|598|10313
 hassan               | arasikere          | jajur                              |435|598|10314
 hassan               | arasikere          | kaachigatta                        |435|598|10315
 hassan               | arasikere          | kaamasamudra                       |435|598|10316
 hassan               | arasikere          | kondenalu                          |435|598|10317
 hassan               | arasikere          | k. shankaranahalli                 |435|598|10318
 hassan               | arasikere          | laalanakere                        |435|598|10319
 hassan               | arasikere          | murundi                            |435|598|10320
 hassan               | arasikere          | narasipura                         |435|598|10321
 hassan               | arasikere          | neerlige                           |435|598|10322
 hassan               | arasikere          | purlehalli                         |435|598|10323
 hassan               | arasikere          | rangapura                          |435|598|10324
 hassan               | arasikere          | shyanegere                         |435|598|10325
 hassan               | arasikere          | talalooru                          |435|598|10326
 hassan               | arasikere          | urdhu arasikere nagara             |435|598|10327
 hassan               | arasikere          | urdhu gramanthara                  |435|598|10328
 hassan               | arasikere          | yadavana halli                     |435|598|10329
 hassan               | belur              | hebbalu                            |435|599|2558
 hassan               | belur              | bikkodu                            |435|599|2559
 hassan               | belur              | gendehally                         |435|599|2560
 hassan               | belur              | hagare                             |435|599|2561
 hassan               | belur              | tholalu                            |435|599|2562
 hassan               | belur              | norway                             |435|599|2563
 hassan               | belur              | belur                              |435|599|2564
 hassan               | belur              | adagur                             |435|599|2565
 hassan               | belur              | gangur                             |435|599|2566
 hassan               | belur              | sankenahally                       |435|599|2567
 hassan               | belur              | halebeedu                          |435|599|2568
 hassan               | belur              | thagare                            |435|599|2569
 hassan               | belur              | arehally                           |435|599|2570
 hassan               | belur              | karagada                           |435|599|2571
 hassan               | belur              | andale                             |435|599|10330
 hassan               | belur              | hulugundi                          |435|599|10331
 hassan               | belur              | iravally                           |435|599|10332
 hassan               | belur              | kachihally                         |435|599|10333
 hassan               | belur              | kanayakanahally                    |435|599|10334
 hassan               | belur              | kogodu                             |435|599|10335
 hassan               | belur              | lingapana koppalu                  |435|599|10336
 hassan               | belur              | mallapura                          |435|599|10337
 hassan               | belur              | neharunagara                       |435|599|10338
 hassan               | belur              | rajanasiriyur                      |435|599|10339
 hassan               | belur              | urdhu belur                        |435|599|10340
 hassan               | channarayapatna    | akkanahalli                        |435|9695|9700
 hassan               | channarayapatna    | anekere                            |435|9695|10342
 hassan               | channarayapatna    | baguru                             |435|9695|10343
 hassan               | channarayapatna    | baraguru                           |435|9695|10344
 hassan               | channarayapatna    | channarayapatna                    |435|9695|10345
 hassan               | channarayapatna    | dhammaningala                      |435|9695|10346
 hassan               | channarayapatna    | didaga                             |435|9695|10347
 hassan               | channarayapatna    | gowdagere                          |435|9695|10348
 hassan               | channarayapatna    | gulsindha                          |435|9695|10349
 hassan               | channarayapatna    | guramaranahalli                    |435|9695|10350
 hassan               | channarayapatna    | hirisave                           |435|9695|10351
 hassan               | channarayapatna    | jambur                             |435|9695|10352
 hassan               | channarayapatna    | jinnenahally                       |435|9695|10353
 hassan               | channarayapatna    | juttanahally                       |435|9695|10354
 hassan               | channarayapatna    | kabbli                             |435|9695|10355
 hassan               | channarayapatna    | kalkere                            |435|9695|10356
 hassan               | channarayapatna    | kantharajapura                     |435|9695|10357
 hassan               | channarayapatna    | karehally                          |435|9695|10358
 hassan               | channarayapatna    | kembalu                            |435|9695|10359
 hassan               | channarayapatna    | kundur                             |435|9695|10360
 hassan               | channarayapatna    | mathighatta                        |435|9695|10361
 hassan               | channarayapatna    | mattanavile                        |435|9695|10362
 hassan               | channarayapatna    | m shivra                           |435|9695|10363
 hassan               | channarayapatna    | mudanahally                        |435|9695|10364
 hassan               | channarayapatna    | nallur                             |435|9695|10365
 hassan               | channarayapatna    | navile                             |435|9695|10366
 hassan               | channarayapatna    | nuggehalli                         |435|9695|10367
 hassan               | channarayapatna    | paduvanahally                      |435|9695|10368
 hassan               | channarayapatna    | rampura vidyuth colony             |435|9695|10369
 hassan               | channarayapatna    | shravanabelagula                   |435|9695|10370
 hassan               | channarayapatna    | shravanere                         |435|9695|10371
 hassan               | channarayapatna    | udayapura                          |435|9695|10372
 hassan               | channarayapatna    | urdhu cr patna                     |435|9695|10373
 hassan               | hassan             | ankapura                           |435|9696|9701
 hassan               | hassan             | attavara hosahalli                 |435|9696|10375
 hassan               | hassan             | basavagatta                        |435|9696|10376
 hassan               | hassan             | b katihally                        |435|9696|10377
 hassan               | hassan             | bylahalli                          |435|9696|10378
 hassan               | hassan             | devegowdanagara                    |435|9696|10379
 hassan               | hassan             | devihalli                          |435|9696|10380
 hassan               | hassan             | dudda r.s.                         |435|9696|10381
 hassan               | hassan             | goruru                             |435|9696|10382
 hassan               | hassan             | hanumanthapura                     |435|9696|10383
 hassan               | hassan             | haralahally                        |435|9696|10384
 hassan               | hassan             | hassan city 1                      |435|9696|10385
 hassan               | hassan             | hassan city 2                      |435|9696|10386
 hassan               | hassan             | hassan urdu                        |435|9696|10387
 hassan               | hassan             | heragu                             |435|9696|10388
 hassan               | hassan             | hoovinahally kaval                 |435|9696|10389
 hassan               | hassan             | kandli                             |435|9696|10390
 hassan               | hassan             | karle                              |435|9696|10391
 hassan               | hassan             | kattaya                            |435|9696|10392
 hassan               | hassan             | kenchettahalli                     |435|9696|10393
 hassan               | hassan             | koravangala                        |435|9696|10394
 hassan               | hassan             | kowshika                           |435|9696|10395
 hassan               | hassan             | kudargundi                         |435|9696|10396
 hassan               | hassan             | madenuru                           |435|9696|10397
 hassan               | hassan             | manichanahalli                     |435|9696|10398
 hassan               | hassan             | markuli                            |435|9696|10399
 hassan               | hassan             | melagodu                           |435|9696|10400
 hassan               | hassan             | mosalehosahally                    |435|9696|10401
 hassan               | hassan             | nitturu                            |435|9696|10402
 hassan               | hassan             | salagame                           |435|9696|10403
 hassan               | hassan             | sanenahalli                        |435|9696|10404
 hassan               | hassan             | seege                              |435|9696|10405
 hassan               | hassan             | shankaranahalli                    |435|9696|10406
 hassan               | hassan             | shanthigrama                       |435|9696|10407
 hassan               | hassan             | tejuru                             |435|9696|10408
 hassan               | hassan             | yalagunda                          |435|9696|10409
 hassan               | holenarasipura     | bidarakka                          |435|9697|9702
 hassan               | holenarasipura     | doddahally                         |435|9697|10411
 hassan               | holenarasipura     | doddakadanoor                      |435|9697|10412
 hassan               | holenarasipura     | doddakunche                        |435|9697|10413
 hassan               | holenarasipura     | hadavanahalli                      |435|9697|10414
 hassan               | holenarasipura     | halekote                           |435|9697|10415
 hassan               | holenarasipura     | hallimysore                        |435|9697|10416
 hassan               | holenarasipura     | hariharapura                       |435|9697|10417
 hassan               | holenarasipura     | keragodu                           |435|9697|10418
 hassan               | holenarasipura     | mallappanahalli                    |435|9697|10419
 hassan               | holenarasipura     | mudalahippe                        |435|9697|10420
 hassan               | holenarasipura     | nagaranahalli                      |435|9697|10421
 hassan               | holenarasipura     | niduvani                           |435|9697|10422
 hassan               | holenarasipura     | odanahalli                         |435|9697|10423
 hassan               | holenarasipura     | pete                               |435|9697|10424
 hassan               | holenarasipura     | pete -  2                          |435|9697|10425
 hassan               | holenarasipura     | sankanahalli                       |435|9697|10426
 hassan               | holenarasipura     | sravanoor                          |435|9697|10427
 hassan               | holenarasipura     | thatanahalli                       |435|9697|10428
 hassan               | holenarasipura     | urdu                               |435|9697|10429
 hassan               | holenarasipura     | yellesh pura                       |435|9697|10430
 hassan               | sakaleshapura      | anemahal                           |435|9698|9703
 hassan               | sakaleshapura      | ballupete                          |435|9698|10432
 hassan               | sakaleshapura      | belegodu                           |435|9698|10433
 hassan               | sakaleshapura      | byakaravally                       |435|9698|10434
 hassan               | sakaleshapura      | changadihally                      |435|9698|10435
 hassan               | sakaleshapura      | crc urdu                           |435|9698|10436
 hassan               | sakaleshapura      | c r c yeslur                       |435|9698|10437
 hassan               | sakaleshapura      | donigal                            |435|9698|10438
 hassan               | sakaleshapura      | hanbalu                            |435|9698|10439
 hassan               | sakaleshapura      | hethur                             |435|9698|10440
 hassan               | sakaleshapura      | kelagalale                         |435|9698|10441
 hassan               | sakaleshapura      | kollahally                         |435|9698|10442
 hassan               | sakaleshapura      | raxidi                             |435|9698|10443
 hassan               | sakaleshapura      | sakaleshpura                       |435|9698|10444
 hassan               | sakaleshapura      | valalahalli                        |435|9698|10445
 hassan               | sakaleshapura      | vanagur                            |435|9698|10446
 haveri               | byadagi            | sudambi                            |423|519|1429
 haveri               | byadagi            | kaginele                           |423|519|1430
 haveri               | byadagi            | motebennur                         |423|519|1431
 haveri               | byadagi            | byadagi                            |423|519|1432
 haveri               | byadagi            | bisalahalli                        |423|519|1433
 haveri               | byadagi            | shidenur                           |423|519|1434
 haveri               | byadagi            | chikkabasur                        |423|519|1435
 haveri               | byadagi            | budupanhalli                       |423|519|10447
 haveri               | byadagi            | byadagi (urdu)                     |423|519|10448
 haveri               | byadagi            | masanagi                           |423|519|10449
 haveri               | hanagal            | naregal                            |423|520|1436
 haveri               | hanagal            | bammanalli                         |423|520|1437
 haveri               | hanagal            | tiluvalli                          |423|520|1438
 haveri               | hanagal            | akkialur                           |423|520|1439
 haveri               | hanagal            | belagalpet                         |423|520|1440
 haveri               | hanagal            | adur                               |423|520|1441
 haveri               | hanagal            | uppunasi                           |423|520|1442
 haveri               | hanagal            | sammasagi                          |423|520|1443
 haveri               | hanagal            | chikkaunashi hosur                 |423|520|1444
 haveri               | hanagal            | akkialur urdu                      |423|520|1445
 haveri               | hanagal            | kusnur                             |423|520|1446
 haveri               | hanagal            | arleshwar                          |423|520|10450
 haveri               | hanagal            | balambeed                          |423|520|10451
 haveri               | hanagal            | gejjihalli                         |423|520|10452
 haveri               | hanagal            | hangal                             |423|520|10453
 haveri               | hanagal            | hangal urdu                        |423|520|10454
 haveri               | hanagal            | herur                              |423|520|10455
 haveri               | hanagal            | kopparsikoppa                      |423|520|10456
 haveri               | hanagal            | maharajpet                         |423|520|10457
 haveri               | hanagal            | shirgod                            |423|520|10458
 haveri               | hanagal            | shyadaguppi                        |423|520|10459
 haveri               | haveri             | haveri                             |423|521|1447
 haveri               | haveri             | haveri urdu                        |423|521|1448
 haveri               | haveri             | haveri west                        |423|521|1449
 haveri               | haveri             | guttal                             |423|521|1450
 haveri               | haveri             | marol                              |423|521|1451
 haveri               | haveri             | kabbur                             |423|521|1452
 haveri               | haveri             | devagiri                           |423|521|1453
 haveri               | haveri             | hosaritti                          |423|521|1454
 haveri               | haveri             | agadi                              |423|521|1455
 haveri               | haveri             | devihosur                          |423|521|10460
 haveri               | haveri             | guttal urdu                        |423|521|10461
 haveri               | haveri             | havnur                             |423|521|10462
 haveri               | haveri             | kanvalli                           |423|521|10463
 haveri               | haveri             | kurubgonda                         |423|521|10464
 haveri               | haveri             | mevundi                            |423|521|10465
 haveri               | haveri             | yalagaccha                         |423|521|10466
 haveri               | hirekerur          | hirekerur                          |423|522|1456
 haveri               | hirekerur          | rattihalli                         |423|522|1457
 haveri               | hirekerur          | masur                              |423|522|1458
 haveri               | hirekerur          | yattinahalli                       |423|522|1459
 haveri               | hirekerur          | tavaragi                           |423|522|1460
 haveri               | hirekerur          | hirekabbar                         |423|522|1461
 haveri               | hirekerur          | kadur                              |423|522|1462
 haveri               | hirekerur          | chikkerur                          |423|522|1463
 haveri               | hirekerur          | hosakatti                          |423|522|1464
 haveri               | hirekerur          | hamsabhavi                         |423|522|1465
 haveri               | hirekerur          | channalli                          |423|522|10467
 haveri               | hirekerur          | chinnamulgunda                     |423|522|10468
 haveri               | hirekerur          | doddagubbi                         |423|522|10469
 haveri               | hirekerur          | hirekerur (urdu)                   |423|522|10470
 haveri               | hirekerur          | hullatti                           |423|522|10471
 haveri               | hirekerur          | kod                                |423|522|10472
 haveri               | hirekerur          | masur urdu                         |423|522|10473
 haveri               | hirekerur          | medur                              |423|522|10474
 haveri               | hirekerur          | satenhalli                         |423|522|10475
 haveri               | ranebennur         | ranebennur no 1                    |423|523|1466
 haveri               | ranebennur         | ranebennur no 2                    |423|523|1467
 haveri               | ranebennur         | ranebennur no 3                    |423|523|1468
 haveri               | ranebennur         | makanur                            |423|523|1469
 haveri               | ranebennur         | halageri                           |423|523|1470
 haveri               | ranebennur         | challageri                         |423|523|1471
 haveri               | ranebennur         | kakol                              |423|523|1472
 haveri               | ranebennur         | hirebidari                         |423|523|1473
 haveri               | ranebennur         | gudi honatti                       |423|523|1474
 haveri               | ranebennur         | harangiri                          |423|523|1475
 haveri               | ranebennur         | itagi                              |423|523|1476
 haveri               | ranebennur         | rural urdu                         |423|523|1477
 haveri               | ranebennur         | urban urdu                         |423|523|9645
 haveri               | ranebennur         | aremallapur                        |423|523|10476
 haveri               | ranebennur         | devaragudda                        |423|523|10477
 haveri               | ranebennur         | joyisaraharalahalli                |423|523|10478
 haveri               | ranebennur         | kotihal                            |423|523|10479
 haveri               | ranebennur         | kuppelur                           |423|523|10480
 haveri               | ranebennur         | medleri                            |423|523|10481
 haveri               | ranebennur         | tumminkatti                        |423|523|10482
 haveri               | savanur            | savanur                            |423|524|1478
 haveri               | savanur            | karadagi                           |423|524|1479
 haveri               | savanur            | tavarmellahalli                    |423|524|1480
 haveri               | savanur            | kalakoti                           |423|524|1481
 haveri               | savanur            | huralikoppa                        |423|524|1482
 haveri               | savanur            | kadakol                            |423|524|1483
 haveri               | savanur            | hattimattur                        |423|524|10483
 haveri               | savanur            | savanur urdu                       |423|524|10484
 haveri               | savanur            | shirabadagi                        |423|524|10485
 haveri               | savanur            | yalavagi                           |423|524|10486
 haveri               | shiggoan           | dhundasi                           |423|525|1484
 haveri               | shiggoan           | chandapur                          |423|525|1485
 haveri               | shiggoan           | narayanpur                         |423|525|1486
 haveri               | shiggoan           | bankapur                           |423|525|1487
 haveri               | shiggoan           | hirebendigeri                      |423|525|1488
 haveri               | shiggoan           | hulagur                            |423|525|1489
 haveri               | shiggoan           | konankeri                          |423|525|1490
 haveri               | shiggoan           | shiggaon                           |423|525|1491
 haveri               | shiggoan           | baad                               |423|525|10487
 haveri               | shiggoan           | bankapur urdu                      |423|525|10488
 haveri               | shiggoan           | bannur                             |423|525|10489
 haveri               | shiggoan           | neeralagi                          |423|525|10490
 haveri               | shiggoan           | shiggaon urdu                      |423|525|10491
 haveri               | shiggoan           | tadas                              |423|525|10492
 kodagu               | madikeri           | bagamandala                        |437|611|2717
 kodagu               | madikeri           | cherambane                         |437|611|2718
 kodagu               | madikeri           | chettalli                          |437|611|2719
 kodagu               | madikeri           | madikeri                           |437|611|2720
 kodagu               | madikeri           | murnad                             |437|611|2722
 kodagu               | madikeri           | nspoklu                            |437|611|2723
 kodagu               | madikeri           | sampaje                            |437|611|2724
 kodagu               | madikeri           | karike                             |437|611|2725
 kodagu               | madikeri           | mekeri                             |437|611|2726
 kodagu               | madikeri           | chayyandane                        |437|611|10493
 kodagu               | madikeri           | kadagadalu                         |437|611|10494
 kodagu               | madikeri           | kakkabe                            |437|611|10495
 kodagu               | madikeri           | peraje                             |437|611|10496
 kodagu               | somavarpet         | handli                             |437|612|2727
 kodagu               | somavarpet         | hebbale                            |437|612|2728
 kodagu               | somavarpet         | kodlipet                           |437|612|2729
 kodagu               | somavarpet         | kushalnagar                        |437|612|2730
 kodagu               | somavarpet         | madapur                            |437|612|2731
 kodagu               | somavarpet         | santalli                           |437|612|2732
 kodagu               | somavarpet         | somvarpet                          |437|612|2733
 kodagu               | somavarpet         | suntikoppa                         |437|612|2734
 kodagu               | somavarpet         | kudige                             |437|612|2735
 kodagu               | somavarpet         | bessur                             |437|612|2736
 kodagu               | somavarpet         | gowdali                            |437|612|2737
 kodagu               | somavarpet         | gonimarur                          |437|612|2738
 kodagu               | somavarpet         | najrayapatana                      |437|612|2739
 kodagu               | somavarpet         | kajuru                             |437|612|10497
 kodagu               | somavarpet         | shanivarsanthe                     |437|612|10498
 kodagu               | virajpet           | ammatti                            |437|613|2740
 kodagu               | virajpet           | balele                             |437|613|2741
 kodagu               | virajpet           | kutta                              |437|613|2743
 kodagu               | virajpet           | pollibetta                         |437|613|2744
 kodagu               | virajpet           | ponnampet                          |437|613|2745
 kodagu               | virajpet           | t. shettigeri                      |437|613|2746
 kodagu               | virajpet           | virajpet                           |437|613|2747
 kodagu               | virajpet           | gonikoppal                         |437|613|2748
 kodagu               | virajpet           | kalthodu                           |437|613|2749
 kodagu               | virajpet           | ammathi vantiangadi                |437|613|2750
 kodagu               | virajpet           | thithimathi                        |437|613|2751
 kodagu               | virajpet           | mayamudi                           |437|613|2752
 kodagu               | virajpet           | channenakote                       |437|613|10499
 kodagu               | virajpet           | kakotu parambu                     |437|613|10500
 kolar                | bangarapete        | bangarpet                          |431|573|2166
 kolar                | bangarapete        | kyasamballi                        |431|573|2167
 kolar                | bangarapete        | bethamangala                       |431|573|2168
 kolar                | bangarapete        | s madamangala                      |431|573|2169
 kolar                | bangarapete        | sundarapalya                       |431|573|2170
 kolar                | bangarapete        | boodikote                          |431|573|2171
 kolar                | bangarapete        | hudukula                           |431|573|2176
 kolar                | bangarapete        | gajaga                             |431|573|2177
 kolar                | bangarapete        | t.gollahalli                       |431|573|2178
 kolar                | bangarapete        | balamande                          |431|573|2179
 kolar                | bangarapete        | karadaguru                         |431|573|2180
 kolar                | bangarapete        | n.g. hulkur                        |431|573|2181
 kolar                | bangarapete        | yelesandra                         |431|573|9520
 kolar                | bangarapete        | bangarpet (urdu-1)                 |431|573|10501
 kolar                | bangarapete        | bangartirupathi                    |431|573|10502
 kolar                | bangarapete        | bethamangala (urdi-2)              |431|573|10503
 kolar                | bangarapete        | deshihalli                         |431|573|10504
 kolar                | bangarapete        | gullahalli                         |431|573|10505
 kolar                | bangarapete        | jakkaarasanakuppa                  |431|573|10506
 kolar                | bangarapete        | karahalli                          |431|573|10507
 kolar                | bangarapete        | karamangala                        |431|573|10508
 kolar                | bangarapete        | parandahalli                       |431|573|10509
 kolar                | bangarapete        | paravanahalli                      |431|573|10510
 kolar                | bangarapete        | ramasagara                         |431|573|10511
 kolar                | k g f              | kamasamudra                        |431|578|2172
 kolar                | k g f              | robertsonpet                       |431|578|2175
 kolar                | k g f              | kalavanchi                         |431|578|2183
 kolar                | k g f              | gonamakanahalli                    |431|578|2184
 kolar                | k g f              | b.e.m.l nagar                      |431|578|2253
 kolar                | k g f              | oorgaumpet                         |431|578|2254
 kolar                | k g f              | dasarahosahalli                    |431|578|2424
 kolar                | k g f              | kgf urdu                           |431|578|9519
 kolar                | k g f              | mavahalli                          |431|578|9543
 kolar                | k g f              | donimadagu                         |431|578|10512
 kolar                | k g f              | ghattamadamangala                  |431|578|10513
 kolar                | k g f              | kethaganahalli                     |431|578|10514
 kolar                | kolar              | sugatur                            |431|574|2185
 kolar                | kolar              | vemgal                             |431|574|2186
 kolar                | kolar              | madanahalli                        |431|574|2187
 kolar                | kolar              | holur                              |431|574|2190
 kolar                | kolar              | madderi                            |431|574|2191
 kolar                | kolar              | kyalanur                           |431|574|2192
 kolar                | kolar              | beglihosahalli                     |431|574|2193
 kolar                | kolar              | vadagur                            |431|574|2194
 kolar                | kolar              | annihalli (manighatta)             |431|574|2195
 kolar                | kolar              | narasapura                         |431|574|2196
 kolar                | kolar              | vakkaleri                          |431|574|2197
 kolar                | kolar              | thoradevandahalli                  |431|574|2198
 kolar                | kolar              | arabikothanur                      |431|574|2199
 kolar                | kolar              | medihala                           |431|574|2200
 kolar                | kolar              | p.c. halli                         |431|574|2201
 kolar                | kolar              | abbani                             |431|574|2202
 kolar                | kolar              | kodikannur                         |431|574|9521
 kolar                | kolar              | kondarajanahalli(katarip)          |431|574|9522
 kolar                | kolar              | rahamath nagara (urdu-3)           |431|574|9523
 kolar                | kolar              | darga (urdu-2)                     |431|574|9524
 kolar                | kolar              | kamalamahadi                       |431|574|9525
 kolar                | kolar              | muduvatti                          |431|574|9591
 kolar                | kolar              | muduvadi                           |431|574|9592
 kolar                | kolar              | harathi                            |431|574|9593
 kolar                | kolar              | huthur                             |431|574|9594
 kolar                | kolar              | itharasanahalli                    |431|574|9595
 kolar                | kolar              | joohalli (urdu-1)                  |431|574|9596
 kolar                | kolar              | kadahalli                          |431|574|9597
 kolar                | kolar              | kurugal                            |431|574|9598
 kolar                | kolar              | belamaranahalli                    |431|574|10515
 kolar                | kolar              | sulur                              |431|574|10516
 kolar                | malur              | lakkur                             |431|575|2203
 kolar                | malur              | masthi                             |431|575|2204
 kolar                | malur              | shivarapatna                       |431|575|2205
 kolar                | malur              | tekal                              |431|575|2206
 kolar                | malur              | chikkakunthuru                     |431|575|2207
 kolar                | malur              | malur                              |431|575|2208
 kolar                | malur              | chikkathirupathi                   |431|575|2209
 kolar                | malur              | d.n. doddi                         |431|575|2210
 kolar                | malur              | dinnahalli                         |431|575|2211
 kolar                | malur              | huladenahalli                      |431|575|2212
 kolar                | malur              | k.g. halli                         |431|575|2213
 kolar                | malur              | kudiyanur                          |431|575|2214
 kolar                | malur              | m.c.halli                          |431|575|2215
 kolar                | malur              | kondashettihalli (urdu-2)          |431|575|9590
 kolar                | malur              | araleri                            |431|575|9599
 kolar                | malur              | anepura                            |431|575|9600
 kolar                | malur              | banahalli                          |431|575|9602
 kolar                | malur              | trunasi                            |431|575|9603
 kolar                | malur              | thorlakki                          |431|575|9604
 kolar                | malur              | doddashivara                       |431|575|10517
 kolar                | malur              | huralagere                         |431|575|10518
 kolar                | malur              | malur (urdu-1)                     |431|575|10519
 kolar                | malur              | rajenahalli                        |431|575|10520
 kolar                | mulbagal           | thayalur                           |431|576|2216
 kolar                | mulbagal           | mudiyanur                          |431|576|2217
 kolar                | mulbagal           | mallanayakanahalli                 |431|576|2218
 kolar                | mulbagal           | devarayasamudra                    |431|576|2219
 kolar                | mulbagal           | mulbagal                           |431|576|2220
 kolar                | mulbagal           | bairakur                           |431|576|2221
 kolar                | mulbagal           | nangli                             |431|576|2222
 kolar                | mulbagal           | avani                              |431|576|2223
 kolar                | mulbagal           | balla                              |431|576|2224
 kolar                | mulbagal           | thimmaravuthanahalli               |431|576|2225
 kolar                | mulbagal           | h.gollahalli                       |431|576|2226
 kolar                | mulbagal           | rayalamanadinne                    |431|576|2227
 kolar                | mulbagal           | emmenatha                          |431|576|2228
 kolar                | mulbagal           | n.vaddahalli                       |431|576|2229
 kolar                | mulbagal           | uthanur                            |431|576|2230
 kolar                | mulbagal           | pitchaguntlahalli                  |431|576|9605
 kolar                | mulbagal           | rajendrahalli                      |431|576|9606
 kolar                | mulbagal           | hebbani                            |431|576|9607
 kolar                | mulbagal           | gudipalli                          |431|576|9608
 kolar                | mulbagal           | gummakallu                         |431|576|9609
 kolar                | mulbagal           | hanumanahalli                      |431|576|9610
 kolar                | mulbagal           | kurudumale                         |431|576|9611
 kolar                | mulbagal           | agara                              |431|576|9612
 kolar                | mulbagal           | amblikal                           |431|576|9613
 kolar                | mulbagal           | angondahalli                       |431|576|9614
 kolar                | mulbagal           | mulbagal (urdu-1)                  |431|576|9615
 kolar                | mulbagal           | padmaghatta (urdu-2)               |431|576|9616
 kolar                | mulbagal           | mothakapalli                       |431|576|10521
 kolar                | mulbagal           | mudigere                           |431|576|10522
 kolar                | srinivasapur       | gownipalli                         |431|577|2231
 kolar                | srinivasapur       | dalasanur                          |431|577|2232
 kolar                | srinivasapur       | srinivaspur                        |431|577|2233
 kolar                | srinivasapur       | rayalpadu                          |431|577|2234
 kolar                | srinivasapur       | yeldur                             |431|577|2235
 kolar                | srinivasapur       | nambihalli                         |431|577|2236
 kolar                | srinivasapur       | somayajalahalli                    |431|577|2237
 kolar                | srinivasapur       | lakshmipura                        |431|577|2238
 kolar                | srinivasapur       | ronur                              |431|577|2239
 kolar                | srinivasapur       | addagal                            |431|577|2240
 kolar                | srinivasapur       | mudimadagu                         |431|577|2241
 kolar                | srinivasapur       | arikunte                           |431|577|2242
 kolar                | srinivasapur       | pulugoorkote                       |431|577|2243
 kolar                | srinivasapur       | byraganahalli                      |431|577|10523
 kolar                | srinivasapur       | chaldiganahalli                    |431|577|10524
 kolar                | srinivasapur       | hodali                             |431|577|10525
 kolar                | srinivasapur       | hyderali mohalla (urdu-1)          |431|577|10526
 kolar                | srinivasapur       | j thimmasandra                     |431|577|10527
 kolar                | srinivasapur       | kurigepalli                        |431|577|10528
 kolar                | srinivasapur       | lakshmisagara                      |431|577|10529
 kolar                | srinivasapur       | mastenahalli                       |431|577|10530
 kolar                | srinivasapur       | muttakapalli                       |431|577|10531
 kolar                | srinivasapur       | nelavanki                          |431|577|10532
 kolar                | srinivasapur       | thadigol                           |431|577|10533
 kolar                | srinivasapur       | yaramvaripalli                     |431|577|10534
 kolar                | srinivasapur       | z h mohalla (urdu-2)               |431|577|10535
 koppal               | gangavathi         | anegundi                           |419|492|1124
 koppal               | gangavathi         | budagumpa                          |419|492|1125
 koppal               | gangavathi         | gangavathi                         |419|492|1126
 koppal               | gangavathi         | kanakagiri                         |419|492|1127
 koppal               | gangavathi         | karatagi                           |419|492|1128
 koppal               | gangavathi         | muslapur                           |419|492|1129
 koppal               | gangavathi         | navali                             |419|492|1130
 koppal               | gangavathi         | siddapur                           |419|492|1131
 koppal               | gangavathi         | marali                             |419|492|1132
 koppal               | gangavathi         | islampur                           |419|492|1133
 koppal               | gangavathi         | basapattan                         |419|492|1134
 koppal               | gangavathi         | kesarahatti                        |419|492|1135
