       district       |     block_name     |            cluster_name            |           village_name           | pincode | school_code |                       school_name                        
 BANGALORE RURAL      | DEVANAHALLI        | KOIRA                              | MAYASANDRA                       |562110|29210301101| G LPS MAYASANDRA
 BANGALORE RURAL      | DEVANAHALLI        | KOIRA                              | RABBANAHALLI                     |562110|29210300101| G HPS RABBANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | KOIRA                              | RAMANATHAPURA                    |562110|29210300201| G LPS RAMANATHAPURA
 BANGALORE RURAL      | DEVANAHALLI        | KOIRA                              | SHYANAPPANAHALLI                 |562110|29210301501| G LPS SHYANAPPANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | KUNDANA                            | ARASANAHALLI                     |562110|29210305201| G LPS ARASANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | KUNDANA                            | ARASANAHALLI                     |562110|29210305202| G LPS PEDDANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | KUNDANA                            | BACHAHALLI                       |562110|29210302901| G HPS BACHHAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | KUNDANA                            | BANNIMANGALA                     |562110|29210302601| G HPS BANNIMANGALA
 BANGALORE RURAL      | DEVANAHALLI        | KUNDANA                            | CHINNA KEMPANAHALLI              |562110|29210302401| G LPS CHINNA KEMPANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | KUNDANA                            | DEVAGANAHALLI                    |562110|29210305301| G LPS DEVAGANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | KUNDANA                            | DODDA CHEEMANAHALLI              |562110|29210303301| G LPS DODDA CHEEMANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | KUNDANA                            | DYAVARAHALLI                     |562110|29210303401| G LPS DYAVARAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | KUNDANA                            | KUNDANA                          |562110|29210302301| G HPS KUNDANA
 BANGALORE RURAL      | DEVANAHALLI        | KUNDANA                            | LINGADHEERA GOLLAHALLI           |562110|29210303201| G LPS LINGADHEERA GOLLAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | KUNDANA                            | PANDITHAPURA                     |562110|29210303601| G LPS PANDITHAPURA
 BANGALORE RURAL      | DEVANAHALLI        | KUNDANA                            | SULUKUNTE                        |562110|29210303001| G LPS SULIKUNTE
 BANGALORE RURAL      | DEVANAHALLI        | KUNDANA                            | SUNNAGHATTA                      |562110|29210302701| G HPS SUNNAGHATTA
 BANGALORE RURAL      | DEVANAHALLI        | KUNDANA                            | VENKATAPURA                      |562110|29210303101| G LPS VENKATAPURA
 BANGALORE RURAL      | DEVANAHALLI        | SADAHALLI                          | KEMPATHIMMANAHALLI               |562110|29210300601| G LPS KEMPATHIMMANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | VENKATAGIRIKOTE                    | ATTIBELE                         |562110|29210310601| G LPS ATTIBELE
 BANGALORE RURAL      | DEVANAHALLI        | VENKATAGIRIKOTE                    | AVATHI                           |562110|29210309801| G MPS AVATHI
 BANGALORE RURAL      | DEVANAHALLI        | VENKATAGIRIKOTE                    | BHYRAPPANAHALLI                  |562110|29210310001| G LPS BHYRAPPANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | VENKATAGIRIKOTE                    | DODDA SAGARAHALLI                |562110|29210305501| G HPS DODDA SARAGAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | VENKATAGIRIKOTE                    | GOBBARAGUNTE                     |562110|29210309901| G LPS GOBBARAGUNTE
 BANGALORE RURAL      | DEVANAHALLI        | VENKATAGIRIKOTE                    | HOSAHUDYA                        |562110|29210305801| G LPS HOSHUDYA
 BANGALORE RURAL      | DEVANAHALLI        | VENKATAGIRIKOTE                    | HURALAGURKI                      |562110|29210305601| G HPS HURULAGURKI
 BANGALORE RURAL      | DEVANAHALLI        | VENKATAGIRIKOTE                    | HURALAGURKI                      |562110|29210305602| G ULPS HURULAGURKI
 BANGALORE RURAL      | DEVANAHALLI        | VENKATAGIRIKOTE                    | KURUBARAKUNTE                    |562110|29210310701| G HPS KURUBARAKUNTE
 BANGALORE RURAL      | DEVANAHALLI        | VENKATAGIRIKOTE                    | KURUBARAKUNTE                    |562110|29210310702| G LPS JANATHA COLONY
 BANGALORE RURAL      | DEVANAHALLI        | VENKATAGIRIKOTE                    | MUDUGURKI                        |562110|29210305701| G LPS MUDUGURKI
 BANGALORE RURAL      | DEVANAHALLI        | VENKATAGIRIKOTE                    | VENKATAGIRIKOTE                  |562110|29210305901| G HPS VENKATAGIRIKOTE
 BANGALORE RURAL      | DEVANAHALLI        | VIJAYPAURA                         | DANDIGANAHALLI                   |562135|29210307801| G HPS DANDIGANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | VIJAYPAURA                         | GUDUVANAHALLI                    |562110|29210308801| G LPS GUDUVANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | VIJAYPAURA                         | KORAMANGALA                      |562110|29210307601| G HPS KORAMANGALA
 BANGALORE RURAL      | DEVANAHALLI        | VIJAYPAURA                         | VIJAYAPURA                       |562135|29210317002| G HPS BHARATH NAGARA
 BANGALORE RURAL      | DEVANAHALLI        | VIJAYPAURA                         | VIJAYAPURA                       |562135|29210317008| G HPS EAST VIJAYAPURA
 BANGALORE RURAL      | DEVANAHALLI        | VIJAYPAURA                         | VIJAYAPURA                       |562135|29210317009| G HPS INDIRANAGARA
 BANGALORE RURAL      | DEVANAHALLI        | VIJAYPAURA                         | VIJAYAPURA                       |562135|29210317023| G HPS RAJIV NAGARA
 BANGALORE RURAL      | DEVANAHALLI        | VIJAYPAURA                         | VIJAYAPURA                       |562135|29210317006| G KBMS VIJAYAPURA
 BANGALORE RURAL      | DEVANAHALLI        | VIJAYPAURA                         | VIJAYAPURA                       |562135|29210317001| G LPS KOTE VIJAYAPURA
 BANGALORE RURAL      | DEVANAHALLI        | VIJAYPAURA                         | VIJAYAPURA                       |562135|29210317007| G MPGS VIJAYAPURA
 BANGALORE RURAL      | DEVANAHALLI        | VIJAYPAURA                         | VIJAYAPURA                       |562135|29210317010| G UHPBS VIJAYAPURA
 BANGALORE RURAL      | DEVANAHALLI        | VIJAYPAURA                         | VIJAYAPURA                       |562135|29210317011| G UHPGS VIJAYAPURA
 BANGALORE RURAL      | DEVANAHALLI        | VIJAYPAURA                         | VIJAYAPURA                       |562135|29210317012| G UHPS GURAPPANA MATA
 BANGALORE RURAL      | DEVANAHALLI        | VIJAYPAURA                         | VIJAYAPURA                       |562135|29210317003| G UHPS MEHABOOBNAGARA
 BANGALORE RURAL      | DEVANAHALLI        | VISHWANATHAPURA                    | ALURU DUDDANAHALLI               |562110|29210302502| G HPS ALURU
 BANGALORE RURAL      | DEVANAHALLI        | VISHWANATHAPURA                    | ALURU DUDDANAHALLI               |562110|29210302501| G HPS DUDDANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | VISHWANATHAPURA                    | BEERASANDRA                      |562129|29210302101| G HPS BEERASANDRA
 BANGALORE RURAL      | DEVANAHALLI        | VISHWANATHAPURA                    | BHYRADENAHALLI                   |562110|29210301901| G LPS BHYRADENAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | VISHWANATHAPURA                    | BOMMAVARA                        |562110|29210311201| G HPS BOMMAVARA
 BANGALORE RURAL      | DEVANAHALLI        | VISHWANATHAPURA                    | BYADARAHALLI                     |562110|29210301401| G HPS BYADARAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | VISHWANATHAPURA                    | CHIKKA CHEEMANAHALLI             |562110|29210311301| G LPS CHIKKA CHEEMANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | VISHWANATHAPURA                    | CHIKKA OBADENAHALLI              |562110|29210302001| G LPS CHIKKA OBADENAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | VISHWANATHAPURA                    | SHETTARAHALLI                    |562110|29210310301| G LPS SHETTARAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | VISHWANATHAPURA                    | SOLURU                           |562110|29210305401| G HPS SOLURU
 BANGALORE RURAL      | DEVANAHALLI        | VISHWANATHAPURA                    | SOLURU                           |562110|29210305402| G LPS SOLURU DINNE
 BANGALORE RURAL      | DEVANAHALLI        | VISHWANATHAPURA                    | VISHWANATHAPURA                  |562110|29210302201| G HPS VISHWANATHAPURA
 BANGALORE RURAL      | DEVANAHALLI        | VISHWANATHAPURA                    | VISHWANATHAPURA                  |562110|29210302202| G LPS SEEKAYANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | YELIYURU                           | BHINNAMANGALA                    |562110|29210310901| G LPS BHINNAMANGALA
 BANGALORE RURAL      | DEVANAHALLI        | YELIYURU                           | BOMMANAHALLI                     |562110|29210313701| G LPS BOMMANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | YELIYURU                           | CHIKKATHATTAMANGALA              |562135|29210308901| G LPS CHIKKA THATTAMANGALA
 BANGALORE RURAL      | DEVANAHALLI        | YELIYURU                           | DHARMAPURA                       |562135|29210309401| G HPS DHARMAPURA
 BANGALORE RURAL      | DEVANAHALLI        | YELIYURU                           | DODDA THATTAMANGALA              |562135|29210309001| G HPS DODDA THATTA MANGALA
 BANGALORE RURAL      | DEVANAHALLI        | YELIYURU                           | DODDA THATTAMANGALA              |562110|29210309002| G LPS HALUYURU
 BANGALORE RURAL      | DEVANAHALLI        | YELIYURU                           | GADDADANAYAKANAHALLI             |562135|29210309201| G LPS GADDADANAYAKANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | YELIYURU                           | GOKARE                           |562110|29210311001| G HPS GOKARE
 BANGALORE RURAL      | DEVANAHALLI        | YELIYURU                           | MANDIBELE                        |562135|29210309301| G HPS MANDIBELE
 BANGALORE RURAL      | DEVANAHALLI        | YELIYURU                           | MATTA BARLU                      |562110|29210313601| G LPS MATTA BARLU
 BANGALORE RURAL      | DEVANAHALLI        | YELIYURU                           | THAMMENAHALLI                    |562110|29210313101| G LPS THAMMENAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | YELIYURU                           | THIMMANAHALLI                    |562135|29210309101| G LPS THIMMANAHALLI
 BANGALORE RURAL      | DEVANAHALLI        | YELIYURU                           | YALIYURU                         |562110|29210313201| G HPS YALIYURU
 BANGALORE RURAL      | DODDABALLAPURA     | ANJANAMURTHYNAGARA                 | BHYRASANDRA                      |561203|29210221801| G LPS BHYRASANDRA
 BANGALORE RURAL      | DODDABALLAPURA     | ANJANAMURTHYNAGARA                 | BHYRASANDRA                      |561203|29210221802| G LPS BHYRASANDRA PALYA
 BANGALORE RURAL      | DODDABALLAPURA     | ANJANAMURTHYNAGARA                 | BOKIPURA                         |561203|29210220901| G LPS BOKIPURA
 BANGALORE RURAL      | DODDABALLAPURA     | ANJANAMURTHYNAGARA                 | DODDA TUMKUR                     |561203|29210221901| G HPS DODDA TUMKURU
 BANGALORE RURAL      | DODDABALLAPURA     | ANJANAMURTHYNAGARA                 | GEJJAGADAHALLI                   |561203|29210221702| G HPS GEJJAGADAHALLI
 BANGALORE RURAL      | DODDABALLAPURA     | ANJANAMURTHYNAGARA                 | GEJJAGADAHALLI                   |561203|29210221701| G LPS GEJJAGADAHALLI PALYA
 BANGALORE RURAL      | DODDABALLAPURA     | ANJANAMURTHYNAGARA                 | GOWDAHALLI                       |561203|29210222001| G LPS GOWDAHALLI
 BANGALORE RURAL      | DODDABALLAPURA     | ANJANAMURTHYNAGARA                 | KADANURU                         |561204|29210222201| G HPS KADANURU
 BANGALORE RURAL      | DODDABALLAPURA     | ANJANAMURTHYNAGARA                 | KADANURU                         |561204|29210222203| G LPS KADANURU PALYA
 BANGALORE RURAL      | DODDABALLAPURA     | ANJANAMURTHYNAGARA                 | KALLUDEVANAHALLI                 |561204|29210221001| G LPS KALLUDEVANAHALLI
 BANGALORE RURAL      | DODDABALLAPURA     | ANJANAMURTHYNAGARA                 | KAREEM SONNENAHALLI              |561203|29210222102| G LPS ANJINMURTHYNAGAR
 BANGALORE RURAL      | DODDABALLAPURA     | ANJANAMURTHYNAGARA                 | KAREEM SONNENAHALLI              |561203|29210222101| G LPS KAREEM SONNENA HALLI
 BANGALORE RURAL      | DODDABALLAPURA     | ANJANAMURTHYNAGARA                 | MADAGONDAHALLI                   |561204|29210212602| G LPS MADAGONDAHALLI
 BANGALORE RURAL      | DODDABALLAPURA     | ANJANAMURTHYNAGARA                 | MUKKADIGHATTA                    |561203|29210221401| G LPS MUPPADI GHATTA
 BANGALORE RURAL      | DODDABALLAPURA     | ANJANAMURTHYNAGARA                 | NARASAYYANA AGRAHARA             |561204|29210221501| G LPS NARASAYYANA AGRAHARA
 BANGALORE RURAL      | DODDABALLAPURA     | ARALUMALLIGE                       | ALAHALLI                         |561203|29210213601| G HPS ALAHALLI
